순번,영화명,감독,배급사,개봉일,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,분기,일반상영관 가격
234,박열,이준익,메가박스중앙(주)플러스엠,2017-06-28,한국,"1,176",18093543795,"2,359,174",4921077395,"623,230",드라마,12세이상관람가,2,9500
235,미인도,전윤수,씨제이엔터테인먼트,2008-11-13,한국,463,15531621371,"2,325,715",4979210500,"709,649",사극,청소년관람불가,4,7500
236,라스트 갓파더,심형래,씨제이엔터테인먼트,2010-12-29,한국,547,16832542997,"2,316,099",4836322500,"633,176",코미디,12세이상관람가,4,8500
237,스파이,폴 페이그,이십세기폭스코리아(주),2015-05-21,미국,665,18396836358,"2,315,882",5393002858,"648,385",액션,15세이상관람가,2,9500
238,모아나,"론 클레멘츠,존 머스커",월트디즈니컴퍼니코리아 유한책임회사,2017-01-12,미국,953,18055062307,"2,310,054",4735422707,"572,295",애니메이션,전체관람가,1,9500
239,테이큰 2,올리비에 메가턴,이십세기폭스코리아(주),2012-09-27,프랑스,682,17581098553,"2,308,596",5503312053,"692,896",액션,청소년관람불가,3,8500
240,하녀,임상수,(주)싸이더스,2010-05-13,한국,577,17310669976,"2,304,487",5832848500,"740,713",스릴러,청소년관람불가,2,8500
241,호빗: 스마우그의 폐허,피터 잭슨,워너브러더스 코리아(주),2013-12-12,미국,811,17850613316,"2,282,744",3736656816,"471,461",어드벤처,12세이상관람가,4,9500
242,나잇&데이,제임스 맨골드,이십세기폭스코리아(주),2010-06-24,미국,501,17054262425,"2,282,191",6032890000,"771,899",액션,15세이상관람가,2,8500
243,컨저링,제임스 완,워너브러더스 코리아(주),2013-09-17,미국,553,16353225777,"2,262,758",4503892277,"593,487",공포(호러),15세이상관람가,3,9500
244,슈렉 포에버,마이크 미첼,씨제이엔터테인먼트,2010-07-01,미국,561,23178925617,"2,261,356",8349179500,"767,056",애니메이션,전체관람가,3,8500
246,이글 아이,D.J. 카루소,씨제이엔터테인먼트,2008-10-09,미국,330,14577167667,"2,258,369",4745696667,"695,165",액션,12세이상관람가,4,7500
247,배트맨 대 슈퍼맨: 저스티스의 시작,잭 스나이더,워너브러더스 코리아(주),2016-03-24,미국,"1,709",18906246428,"2,256,913",5864824079,"663,637",액션,12세이상관람가,1,9500
248,배틀쉽,피터 버그,유니버설픽쳐스인터내셔널 코리아(유),2012-04-11,미국,736,16545921500,"2,241,687",4666555500,"597,715",SF,12세이상관람가,2,8500
249,셜록홈즈 : 그림자 게임,가이 리치,워너브러더스 코리아(주),2011-12-21,미국,370,16670913500,"2,239,156",6013564500,"774,620",액션,15세이상관람가,4,8500
250,박쥐,박찬욱,씨제이엔터테인먼트,2009-04-30,한국,462,15051788827,"2,237,271",5232105000,"741,819",공포(호러),청소년관람불가,2,8500
251,7광구,김지훈,씨제이이앤엠(주),2011-08-04,한국,812,19314027000,"2,232,179",4908554500,"528,995",SF,15세이상관람가,3,8500
254,셜록 홈즈,가이 리치,워너브러더스 코리아(주),2009-12-23,미국,377,16207513113,"2,207,751",5705938500,"739,965",미스터리,12세이상관람가,4,8500
255,007 퀀텀 오브 솔러스,마크 포스터,한국소니픽쳐스릴리징브에나비스타영화㈜,2008-11-05,미국,518,14366688333,"2,201,300",4929184833,"717,142",액션,15세이상관람가,4,7500
256,마당을 나온 암탉,오성윤,롯데쇼핑㈜롯데엔터테인먼트,2011-07-28,한국,345,14656535500,"2,199,048",3749312000,"538,167",애니메이션,전체관람가,3,8500
257,악의 연대기,백운학,씨제이이앤엠(주),2015-05-14,한국,776,17360123332,"2,192,243",4131865932,"498,114",스릴러,15세이상관람가,2,9500
258,강남 1970,유하,(주)쇼박스,2015-01-21,한국,841,17717971499,"2,192,172",4859661899,"586,992",액션,청소년관람불가,1,9500
260,이상한 나라의 앨리스,팀 버튼,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-03-04,미국,401,20661000236,"2,182,365",7781819000,"760,628",판타지,전체관람가,1,8500
261,맨 오브 스틸,잭 스나이더,워너브러더스 코리아(주),2013-06-13,미국,998,17092964063,"2,182,227",6028385063,"720,823",SF,12세이상관람가,2,9500
262,황해,나홍진,"(주)쇼박스,이십세기폭스코리아(주)",2010-12-22,한국,618,16765970362,"2,167,426",5751617500,"714,591",스릴러,청소년관람불가,4,8500
263,원더 우먼,팻티 젠킨스,워너브러더스 코리아(주),2017-05-31,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,2,9500
264,초능력자,김민석,(주)넥스트엔터테인먼트월드(NEW),2010-11-10,한국,622,15618440958,"2,164,805",4771902000,"623,616",SF,15세이상관람가,4,8500
265,내 사랑 내 곁에,박진표,씨제이엔터테인먼트,2009-09-24,한국,474,15764312409,"2,160,265",4551271500,"592,412",드라마,12세이상관람가,3,8500
266,마이 웨이,강제규,"에스케이플래닛(주),씨제이이앤엠(주)",2011-12-21,한국,645,15994803000,"2,142,622",4281032000,"548,651",전쟁,15세이상관람가,4,8500
267,겟 아웃,조던 필레,유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,2,9500
268,나의 사랑 나의 신부,임찬상,씨네그루(주)다우기술,2014-10-08,한국,629,16592056305,"2,135,614",4663682705,"571,741",멜로/로맨스,15세이상관람가,4,9500
270,세븐 데이즈,원신연,(주)프라임엔터테인먼트,2007-11-14,한국,297,0,"2,120,741",38146000,"713,941",스릴러,청소년관람불가,4,7500
271,굿바이 싱글,김태곤,(주)쇼박스,2016-06-29,한국,841,16912706195,"2,108,273",4380827515,"527,830",코미디,15세이상관람가,2,9500
272,이클립스,데이빗 슬레이드,(주)넥스트엔터테인먼트월드(NEW),2010-07-07,미국,535,15192541723,"2,105,050",4906227000,"648,625",판타지,12세이상관람가,3,8500
273,몽타주,정근섭,(주)넥스트엔터테인먼트월드(NEW),2013-05-16,한국,540,15000722500,"2,095,375",3543306000,"469,536",스릴러,15세이상관람가,2,9500
